refund_id,order_id,promo_name,product_name,order_time,refund_time,original_quantity,refund_quantity,avg_actual_unit_price,refund_amount,refund_reason
TK202302130539253595,20230213045751157733,情人节,唇釉,2023-02-13 04:57:51.679755,2023-02-13 05:39:25.120494,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130540323596,20230213044857923933,情人节,唇釉,2023-02-13 04:48:57.628570,2023-02-13 05:40:32.233553,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130542023597,20230212051125958388,情人节,唇釉,2023-02-12 05:11:25.992571,2023-02-13 05:42:02.165233,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202302130547183598,20230213054236629658,情人节,唇釉,2023-02-13 05:42:36.802251,2023-02-13 05:47:18.626496,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302130553163599,20230213051307362903,情人节,唇釉,2023-02-13 05:13:07.397632,2023-02-13 05:53:16.488045,4,2,87.5,175.0,价格/优惠规则看不懂
TK202302130553493600,20230213055137299141,情人节,唇釉,2023-02-13 05:51:37.591731,2023-02-13 05:53:49.070342,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302130601583601,20230213060040347653,情人节,唇釉,2023-02-13 06:00:40.131819,2023-02-13 06:01:58.356883,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130602153602,20230212163938506890,情人节,唇釉,2023-02-12 16:39:38.752987,2023-02-13 06:02:15.719664,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302130603453603,20230213050725816719,情人节,唇釉,2023-02-13 05:07:25.640665,2023-02-13 06:03:45.650158,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130604143604,20230213060002903982,情人节,唇釉,2023-02-13 06:00:02.504922,2023-02-13 06:04:14.521454,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302130605163605,20230213053110124434,情人节,唇釉,2023-02-13 05:31:10.006838,2023-02-13 06:05:16.765478,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302130611043606,20230213045501958249,情人节,唇釉,2023-02-13 04:55:01.724306,2023-02-13 06:11:04.064274,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302130622223607,20230213061837503470,情人节,唇釉,2023-02-13 06:18:37.839870,2023-02-13 06:22:22.471502,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130638423608,20230213063430417071,情人节,唇釉,2023-02-13 06:34:30.169120,2023-02-13 06:38:42.569822,1,1,90.0,90.0,地址/收件信息需修改
TK202302130639273609,20230213063925436312,情人节,唇釉,2023-02-13 06:39:25.419706,2023-02-13 06:39:27.433167,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302130645433610,20230213064054257043,情人节,唇釉,2023-02-13 06:40:54.890196,2023-02-13 06:45:43.943041,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302130652013611,20230213064953325535,情人节,唇釉,2023-02-13 06:49:53.584900,2023-02-13 06:52:01.773685,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130654343612,20230213062352167657,情人节,唇釉,2023-02-13 06:23:52.300818,2023-02-13 06:54:34.625088,5,5,92.0,460.0,地址/收件信息需修改
TK202302130701243613,20230213065735273217,情人节,唇釉,2023-02-13 06:57:35.388320,2023-02-13 07:01:24.267296,4,1,87.5,87.5,拍错/改变主意/重复下单
TK202302130703153614,20230213070144228405,情人节,唇釉,2023-02-13 07:01:44.962981,2023-02-13 07:03:15.177756,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130708173615,20230213070402650085,情人节,唇釉,2023-02-13 07:04:02.523571,2023-02-13 07:08:17.521839,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302130710413616,20230211083804497834,情人节,唇釉,2023-02-11 08:38:04.592676,2023-02-13 07:10:41.804978,4,3,87.5,262.5,价格/优惠规则看不懂
TK202302130710503617,20230213065353666863,情人节,唇釉,2023-02-13 06:53:53.798253,2023-02-13 07:10:50.600014,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130711213618,20230212001229969691,情人节,唇釉,2023-02-12 00:12:29.490545,2023-02-13 07:11:21.432378,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130711533619,20230213071016801365,情人节,唇釉,2023-02-13 07:10:16.929332,2023-02-13 07:11:53.343148,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302130719053620,20230213071554119540,情人节,唇釉,2023-02-13 07:15:54.351233,2023-02-13 07:19:05.961874,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302130726273621,20230213044010534546,情人节,唇釉,2023-02-13 04:40:10.839159,2023-02-13 07:26:27.526699,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130730513622,20230213071516104299,情人节,唇釉,2023-02-13 07:15:16.353441,2023-02-13 07:30:51.981639,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302130748173623,20230213074726881535,情人节,唇釉,2023-02-13 07:47:26.515692,2023-02-13 07:48:17.841853,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130754083624,20230213075357967061,情人节,唇釉,2023-02-13 07:53:57.185850,2023-02-13 07:54:08.257302,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130757433625,20230213070821483764,情人节,唇釉,2023-02-13 07:08:21.334022,2023-02-13 07:57:43.728002,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302130800053626,20230213014415842230,情人节,唇釉,2023-02-13 01:44:15.554753,2023-02-13 08:00:05.033241,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130806463627,20230213080606659222,情人节,唇釉,2023-02-13 08:06:06.488850,2023-02-13 08:06:46.876433,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302130807313628,20230213074033379056,情人节,唇釉,2023-02-13 07:40:33.757811,2023-02-13 08:07:31.958612,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302130808073629,20230213073322823907,情人节,唇釉,2023-02-13 07:33:22.685385,2023-02-13 08:08:07.915068,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302130808123630,20230213080548404361,情人节,唇釉,2023-02-13 08:05:48.265987,2023-02-13 08:08:12.429335,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130823193631,20230212040415570959,情人节,唇釉,2023-02-12 04:04:15.783139,2023-02-13 08:23:19.455279,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130826443632,20230213082055900541,情人节,唇釉,2023-02-13 08:20:55.219387,2023-02-13 08:26:44.256263,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130829213633,20230212134833581348,情人节,唇釉,2023-02-12 13:48:33.911575,2023-02-13 08:29:21.731838,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130830113634,20230213063919798137,情人节,唇釉,2023-02-13 06:39:19.507552,2023-02-13 08:30:11.290188,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302130833213635,20230213062735996105,情人节,唇釉,2023-02-13 06:27:35.561030,2023-02-13 08:33:21.200858,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130836543636,20230213074659957757,情人节,唇釉,2023-02-13 07:46:59.206014,2023-02-13 08:36:54.854894,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302130843383637,20230213084136916406,情人节,唇釉,2023-02-13 08:41:36.975048,2023-02-13 08:43:38.630263,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302130844163638,20230213081337473774,情人节,唇釉,2023-02-13 08:13:37.878302,2023-02-13 08:44:16.469996,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130844273639,20230213080652450989,情人节,唇釉,2023-02-13 08:06:52.347792,2023-02-13 08:44:27.729499,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302130845443640,20230213084200148026,情人节,唇釉,2023-02-13 08:42:00.636638,2023-02-13 08:45:44.129288,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302130845543641,20230213081701517494,情人节,唇釉,2023-02-13 08:17:01.444905,2023-02-13 08:45:54.778518,3,2,80.0,160.0,拍错/改变主意/重复下单
TK202302130848103642,20230213025414307695,情人节,唇釉,2023-02-13 02:54:14.901584,2023-02-13 08:48:10.331325,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302130906013643,20230212072631799034,情人节,唇釉,2023-02-12 07:26:31.833864,2023-02-13 09:06:01.623320,1,1,90.0,90.0,地址/收件信息需修改
TK202302130907253644,20230212011735835182,情人节,唇釉,2023-02-12 01:17:35.695368,2023-02-13 09:07:25.504768,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130909263645,20230213072930606499,情人节,唇釉,2023-02-13 07:29:30.033416,2023-02-13 09:09:26.918677,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302130914123646,20230213091157885186,情人节,唇釉,2023-02-13 09:11:57.833440,2023-02-13 09:14:12.631430,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302130917563647,20230213091537640858,情人节,唇釉,2023-02-13 09:15:37.592546,2023-02-13 09:17:56.560854,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130918553648,20230213091629197507,情人节,唇釉,2023-02-13 09:16:29.279528,2023-02-13 09:18:55.706192,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130920163649,20230213091740537268,情人节,唇釉,2023-02-13 09:17:40.095810,2023-02-13 09:20:16.396236,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302130929543650,20230213092519421333,情人节,唇釉,2023-02-13 09:25:19.379421,2023-02-13 09:29:54.418938,3,3,80.0,240.0,拍错/改变主意/重复下单
TK202302130930383651,20230213092700599464,情人节,唇釉,2023-02-13 09:27:00.824649,2023-02-13 09:30:38.110543,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302130933103652,20230213093219931070,情人节,唇釉,2023-02-13 09:32:19.385603,2023-02-13 09:33:10.759031,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302130934003653,20230213082526660188,情人节,唇釉,2023-02-13 08:25:26.348337,2023-02-13 09:34:00.047343,3,3,80.0,240.0,地址/收件信息需修改
TK202302130937383654,20230213093108512147,情人节,唇釉,2023-02-13 09:31:08.917080,2023-02-13 09:37:38.430614,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302130938573655,20230213080740710817,情人节,唇釉,2023-02-13 08:07:40.763642,2023-02-13 09:38:57.979395,2,2,82.5,165.0,地址/收件信息需修改
TK202302130947523656,20230213093402718477,情人节,唇釉,2023-02-13 09:34:02.776593,2023-02-13 09:47:52.288026,4,1,87.5,87.5,忘记使用优惠/凑单重拍
TK202302130947533657,20230212160456861649,情人节,唇釉,2023-02-12 16:04:56.064499,2023-02-13 09:47:53.350693,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302130949083658,20230213081908543957,情人节,唇釉,2023-02-13 08:19:08.830085,2023-02-13 09:49:08.705517,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302130951063659,20230212115202432495,情人节,唇釉,2023-02-12 11:52:02.237815,2023-02-13 09:51:06.755014,5,1,92.0,92.0,价格/优惠规则看不懂
TK202302131006043660,20230212121420706392,情人节,唇釉,2023-02-12 12:14:20.993121,2023-02-13 10:06:04.020294,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131007293661,20230213100557242413,情人节,唇釉,2023-02-13 10:05:57.803669,2023-02-13 10:07:29.047160,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131007453662,20230213100333949306,情人节,唇釉,2023-02-13 10:03:33.094146,2023-02-13 10:07:45.913596,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131012203663,20230213101033117999,情人节,唇釉,2023-02-13 10:10:33.907710,2023-02-13 10:12:20.385381,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131016103664,20230213075519424705,情人节,唇釉,2023-02-13 07:55:19.395392,2023-02-13 10:16:10.826344,2,1,82.5,82.5,地址/收件信息需修改
TK202302131019533665,20230213101624757803,情人节,唇釉,2023-02-13 10:16:24.969193,2023-02-13 10:19:53.155375,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302131020013666,20230213101625908263,情人节,唇釉,2023-02-13 10:16:25.203164,2023-02-13 10:20:01.326995,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302131020393667,20230213102002516342,情人节,唇釉,2023-02-13 10:20:02.572609,2023-02-13 10:20:39.983786,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131025383668,20230213072846374440,情人节,唇釉,2023-02-13 07:28:46.920466,2023-02-13 10:25:38.836837,4,1,87.5,87.5,价格/优惠规则看不懂
TK202302131032123669,20230213004731926652,情人节,唇釉,2023-02-13 00:47:31.951472,2023-02-13 10:32:12.512380,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302131039103670,20230213103437610695,情人节,唇釉,2023-02-13 10:34:37.399471,2023-02-13 10:39:10.818452,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131047543671,20230213104342113277,情人节,唇釉,2023-02-13 10:43:42.392477,2023-02-13 10:47:54.619798,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131056513672,20230213105644529184,情人节,唇釉,2023-02-13 10:56:44.973160,2023-02-13 10:56:51.178969,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131058483673,20230213101744460936,情人节,唇釉,2023-02-13 10:17:44.501109,2023-02-13 10:58:48.993953,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131059133674,20230213105749269695,情人节,唇釉,2023-02-13 10:57:49.083055,2023-02-13 10:59:13.633782,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131108473675,20230213110601446267,情人节,唇釉,2023-02-13 11:06:01.647541,2023-02-13 11:08:47.249135,11,11,101.81818181818181,1120.0,优惠券未领到/不满足门槛
TK202302131112253676,20230213110947242036,情人节,唇釉,2023-02-13 11:09:47.021126,2023-02-13 11:12:25.603907,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131117343677,20230213111427235294,情人节,唇釉,2023-02-13 11:14:27.525751,2023-02-13 11:17:34.953983,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131118513678,20230213111839865045,情人节,唇釉,2023-02-13 11:18:39.597547,2023-02-13 11:18:51.886560,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131122363679,20230213111917101048,情人节,唇釉,2023-02-13 11:19:17.395739,2023-02-13 11:22:36.266022,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131125023680,20230211200020363517,情人节,唇釉,2023-02-11 20:00:20.978284,2023-02-13 11:25:02.390438,11,11,101.81818181818181,1120.0,优惠券未领到/不满足门槛
TK202302131125453681,20230212225514315043,情人节,唇釉,2023-02-12 22:55:14.462269,2023-02-13 11:25:45.323511,4,1,87.5,87.5,价格/优惠规则看不懂
TK202302131135543682,20230213113223316348,情人节,唇釉,2023-02-13 11:32:23.265892,2023-02-13 11:35:54.208896,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131138543683,20230213113651799200,情人节,唇釉,2023-02-13 11:36:51.472205,2023-02-13 11:38:54.758317,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302131139263684,20230213113718164570,情人节,唇釉,2023-02-13 11:37:18.925859,2023-02-13 11:39:26.828045,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131140163685,20230213091116884161,情人节,唇釉,2023-02-13 09:11:16.679025,2023-02-13 11:40:16.549632,3,3,80.0,240.0,优惠券未领到/不满足门槛
TK202302131143583686,20230213114302628796,情人节,唇釉,2023-02-13 11:43:02.398574,2023-02-13 11:43:58.462947,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131145433687,20230213114158159905,情人节,唇釉,2023-02-13 11:41:58.054587,2023-02-13 11:45:43.655252,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131147323688,20230213111846832665,情人节,唇釉,2023-02-13 11:18:46.383574,2023-02-13 11:47:32.323464,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131153583689,20230213115221702079,情人节,唇釉,2023-02-13 11:52:21.414711,2023-02-13 11:53:58.521799,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131155053690,20230213002238161372,情人节,唇釉,2023-02-13 00:22:38.187366,2023-02-13 11:55:05.738440,2,1,82.5,82.5,地址/收件信息需修改
TK202302131155223691,20230213115256200123,情人节,唇釉,2023-02-13 11:52:56.131065,2023-02-13 11:55:22.878710,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131155403692,20230213110117837610,情人节,唇釉,2023-02-13 11:01:17.325308,2023-02-13 11:55:40.442636,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131203533693,20230213070618708093,情人节,唇釉,2023-02-13 07:06:18.694782,2023-02-13 12:03:53.476326,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302131206053694,20230213105938365982,情人节,唇釉,2023-02-13 10:59:38.606436,2023-02-13 12:06:05.836493,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131209373695,20230212203739483793,情人节,唇釉,2023-02-12 20:37:39.649727,2023-02-13 12:09:37.698834,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131211393696,20230213121031615726,情人节,唇釉,2023-02-13 12:10:31.902149,2023-02-13 12:11:39.446582,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131214433697,20230213121136273320,情人节,唇釉,2023-02-13 12:11:36.868138,2023-02-13 12:14:43.161833,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131223223698,20230212173842101138,情人节,唇釉,2023-02-12 17:38:42.460719,2023-02-13 12:23:22.672066,1,1,90.0,90.0,忘记使用优惠/凑单重拍
TK202302131226313699,20230213122247859576,情人节,唇釉,2023-02-13 12:22:47.599827,2023-02-13 12:26:31.548403,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302131232573700,20230213123024393239,情人节,唇釉,2023-02-13 12:30:24.494400,2023-02-13 12:32:57.101111,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131233243701,20230213121734429225,情人节,唇釉,2023-02-13 12:17:34.475102,2023-02-13 12:33:24.491308,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131241373702,20230213061144852265,情人节,唇釉,2023-02-13 06:11:44.381929,2023-02-13 12:41:37.071275,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131241553703,20230213112110950444,情人节,唇釉,2023-02-13 11:21:10.157177,2023-02-13 12:41:55.710415,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131243333704,20230212183334563651,情人节,唇釉,2023-02-12 18:33:34.288021,2023-02-13 12:43:33.555085,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302131251463705,20230212045117710208,情人节,唇釉,2023-02-12 04:51:17.337782,2023-02-13 12:51:46.318339,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131253473706,20230213125300527143,情人节,唇釉,2023-02-13 12:53:00.571951,2023-02-13 12:53:47.294101,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131258083707,20230213125606280635,情人节,唇釉,2023-02-13 12:56:06.014825,2023-02-13 12:58:08.944676,4,4,87.5,350.0,忘记使用优惠/凑单重拍
TK202302131258183708,20230213125515266289,情人节,唇釉,2023-02-13 12:55:15.768854,2023-02-13 12:58:18.737128,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302131302243709,20230213030557156868,情人节,唇釉,2023-02-13 03:05:57.897924,2023-02-13 13:02:24.985156,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131311423710,20230213130650880019,情人节,唇釉,2023-02-13 13:06:50.127264,2023-02-13 13:11:42.850982,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131313113711,20230213130939297362,情人节,唇釉,2023-02-13 13:09:39.755691,2023-02-13 13:13:11.675147,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131320233712,20230213131812336901,情人节,唇釉,2023-02-13 13:18:12.413442,2023-02-13 13:20:23.801070,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131321323713,20230213132048391035,情人节,唇釉,2023-02-13 13:20:48.230540,2023-02-13 13:21:32.987915,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131326163714,20230213132327544703,情人节,唇釉,2023-02-13 13:23:27.561112,2023-02-13 13:26:16.293088,2,2,82.5,165.0,价格/优惠规则看不懂
TK202302131327083715,20230213132214448778,情人节,唇釉,2023-02-13 13:22:14.426696,2023-02-13 13:27:08.612128,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131329043716,20230213132850261891,情人节,唇釉,2023-02-13 13:28:50.657541,2023-02-13 13:29:04.220838,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131332013717,20230213132800702313,情人节,唇釉,2023-02-13 13:28:00.557814,2023-02-13 13:32:01.619758,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131338373718,20230213133655383637,情人节,唇釉,2023-02-13 13:36:55.100922,2023-02-13 13:38:37.225946,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131340063719,20230213133956974560,情人节,唇釉,2023-02-13 13:39:56.671068,2023-02-13 13:40:06.539525,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131343363720,20230211230742764467,情人节,唇釉,2023-02-11 23:07:42.766642,2023-02-13 13:43:36.938681,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131346093721,20230213134109671574,情人节,唇釉,2023-02-13 13:41:09.951554,2023-02-13 13:46:09.236598,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131348333722,20230213134521386509,情人节,唇釉,2023-02-13 13:45:21.441331,2023-02-13 13:48:33.359447,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131401123723,20230213140008724884,情人节,唇釉,2023-02-13 14:00:08.253994,2023-02-13 14:01:12.228611,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131409573724,20230212120346172107,情人节,唇釉,2023-02-12 12:03:46.306612,2023-02-13 14:09:57.689830,4,1,87.5,87.5,忘记使用优惠/凑单重拍
TK202302131414003725,20230213141257383310,情人节,唇釉,2023-02-13 14:12:57.586543,2023-02-13 14:14:00.731833,2,1,82.5,82.5,拍错/改变主意/重复下单
TK202302131417583726,20230213141436232379,情人节,唇釉,2023-02-13 14:14:36.181499,2023-02-13 14:17:58.084692,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131417583727,20230213141448329258,情人节,唇釉,2023-02-13 14:14:48.255977,2023-02-13 14:17:58.873361,2,2,82.5,165.0,忘记使用优惠/凑单重拍
TK202302131420403728,20230212223138669848,情人节,唇釉,2023-02-12 22:31:38.594847,2023-02-13 14:20:40.650918,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131426393729,20230211223638715492,情人节,唇釉,2023-02-11 22:36:38.081379,2023-02-13 14:26:39.954544,3,1,80.0,80.0,优惠券未领到/不满足门槛
TK202302131428033730,20230212205646434788,情人节,唇釉,2023-02-12 20:56:46.324375,2023-02-13 14:28:03.642356,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131429243731,20230213100040718637,情人节,唇釉,2023-02-13 10:00:40.695901,2023-02-13 14:29:24.183603,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131435213732,20230213143445640996,情人节,唇釉,2023-02-13 14:34:45.840540,2023-02-13 14:35:21.475145,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131439253733,20230213021405558905,情人节,唇釉,2023-02-13 02:14:05.792118,2023-02-13 14:39:25.277136,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131442343734,20230213143842528194,情人节,唇釉,2023-02-13 14:38:42.100279,2023-02-13 14:42:34.797912,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131447413735,20230213144412796438,情人节,唇釉,2023-02-13 14:44:12.218844,2023-02-13 14:47:41.695669,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131448523736,20230213144800506963,情人节,唇釉,2023-02-13 14:48:00.278453,2023-02-13 14:48:52.815202,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131457163737,20230213145656188047,情人节,唇釉,2023-02-13 14:56:56.961946,2023-02-13 14:57:16.302387,3,1,80.0,80.0,拍错/改变主意/重复下单
TK202302131457563738,20230213145401103920,情人节,唇釉,2023-02-13 14:54:01.669511,2023-02-13 14:57:56.357968,4,4,87.5,350.0,忘记使用优惠/凑单重拍
TK202302131458043739,20230213145650896564,情人节,唇釉,2023-02-13 14:56:50.285958,2023-02-13 14:58:04.502359,1,1,90.0,90.0,其他
TK202302131506063740,20230213150011444901,情人节,唇釉,2023-02-13 15:00:11.500893,2023-02-13 15:06:06.044608,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302131506373741,20230213150312298639,情人节,唇釉,2023-02-13 15:03:12.372258,2023-02-13 15:06:37.010744,3,3,80.0,240.0,优惠券未领到/不满足门槛
TK202302131507013742,20230213150255216732,情人节,唇釉,2023-02-13 15:02:55.415902,2023-02-13 15:07:01.919516,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131510013743,20230213150653490656,情人节,唇釉,2023-02-13 15:06:53.307125,2023-02-13 15:10:01.457847,2,1,82.5,82.5,优惠券未领到/不满足门槛
TK202302131514003744,20230213151315690854,情人节,唇釉,2023-02-13 15:13:15.951721,2023-02-13 15:14:00.591168,4,2,87.5,175.0,价格/优惠规则看不懂
TK202302131521323745,20230213151737760022,情人节,唇釉,2023-02-13 15:17:37.621241,2023-02-13 15:21:32.865461,1,1,90.0,90.0,价格/优惠规则看不懂
TK202302131523373746,20230213113122700999,情人节,唇釉,2023-02-13 11:31:22.553006,2023-02-13 15:23:37.459213,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131534543747,20230213142153738220,情人节,唇釉,2023-02-13 14:21:53.958031,2023-02-13 15:34:54.077859,2,1,82.5,82.5,忘记使用优惠/凑单重拍
TK202302131537493748,20230213153508390974,情人节,唇釉,2023-02-13 15:35:08.101711,2023-02-13 15:37:49.272743,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131544273749,20230213145732552175,情人节,唇釉,2023-02-13 14:57:32.184663,2023-02-13 15:44:27.603699,1,1,90.0,90.0,拍错/改变主意/重复下单
TK202302131553033750,20230213072828119544,情人节,唇釉,2023-02-13 07:28:28.920530,2023-02-13 15:53:03.020732,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131554103751,20230213155212921577,情人节,唇釉,2023-02-13 15:52:12.370533,2023-02-13 15:54:10.282420,8,8,98.75,790.0,价格/优惠规则看不懂
TK202302131559153752,20230213153628872750,情人节,唇釉,2023-02-13 15:36:28.611956,2023-02-13 15:59:15.603298,1,1,90.0,90.0,地址/收件信息需修改
TK202302131606223753,20230212211149725877,情人节,唇釉,2023-02-12 21:11:49.050413,2023-02-13 16:06:22.231181,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131607113754,20230213160223440355,情人节,唇釉,2023-02-13 16:02:23.092337,2023-02-13 16:07:11.980102,2,1,82.5,82.5,价格/优惠规则看不懂
TK202302131608043755,20230213160409586664,情人节,唇釉,2023-02-13 16:04:09.403883,2023-02-13 16:08:04.715195,1,1,90.0,90.0,优惠券未领到/不满足门槛
TK202302131611013756,20230213160746331877,情人节,唇釉,2023-02-13 16:07:46.892561,2023-02-13 16:11:01.994862,3,3,80.0,240.0,价格/优惠规则看不懂
TK202302131612343757,20230213161139214417,情人节,唇釉,2023-02-13 16:11:39.568923,2023-02-13 16:12:34.257394,3,2,80.0,160.0,价格/优惠规则看不懂
TK202302131613173758,20230213160841311286,情人节,唇釉,2023-02-13 16:08:41.797204,2023-02-13 16:13:17.303446,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131615563759,20230213161448429615,情人节,唇釉,2023-02-13 16:14:48.460688,2023-02-13 16:15:56.593094,3,1,80.0,80.0,价格/优惠规则看不懂
TK202302131624333760,20230212075933577682,情人节,唇釉,2023-02-12 07:59:33.055475,2023-02-13 16:24:33.808205,2,1,82.5,82.5,拍错/改变主意/重复下单
